FileName,SMILES
5mnr_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5mo8_ligand.mol2,[H]c1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c(C(=O)[O-])c3[H])c([H])c2Cl)c([H])c1[H]
5mod_ligand.mol2,[H]c1c([H])c(C([H])([H])[N+]([H])([H])[H])c([H])c(Cl)c1OC([H])(C([H])([H])[H])C([H])([H])[H]
5mpk_ligand.mol2,[H]C1=NC(c2c([H])c(C(=O)N([H])c3c([H])c(C(=O)C([H])([H])[H])c([H])c([H])c3OC([H])([H])C([H])([H])[H])c([H])c(C3=NN=NN3[H])c2[H])=C([H])S1
5mpn_ligand.mol2,[H]c1c([H])c(C2=NN=NN2[H])c([H])c(-c2c([H])c(C(=O)C([H])([H])[H])c([H])c([H])c2OC([H])([H])C([H])([H])[H])c1[H]
5mpz_ligand.mol2,[H]c1c([H])c2c(c([H])c1C(=O)OC([H])([H])[H])OC(=O)N2[H]
5mqe_ligand.mol2,[H]C1=C(C(=O)N([H])C([H])([H])[H])N([H])C([H])=C1Br
5mrb_ligand.mol2,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c(N([H])C(=O)C2=NN(C([H])([H])[H])c3c2c([H])c([H])c2c([H])nc(N([H])c4c([H])c([H])c(N5C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c4OC([H])([H])[H])nc32)c(C([H])([H])C([H])([H])[H])c1[H]
5mrm_ligand.mol2,[H]Oc1c(Br)c([H])c(Br)c([H])c1C1=C([H])C(C(F)(F)F)=NO1
5mro_ligand.mol2,[H]C1=NN2C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(Cl)=NC2=N1
5mrp_ligand.mol2,[H]C1=NN2C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(Cl)=NC2=C1C#N
5msb_ligand.mol2,[H]OC([H])([H])C([H])([H])S(=O)(=O)c1c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c1F
5mwh_ligand.mol2,[H]c1c2c(c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c1N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])N(C([H])([H])[H])C(=O)C(=O)N2C([H])([H])[H]
5mwp_ligand.mol2,[H]c1c([H])c2c(c([H])c1F)OC([H])([H])[C@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])N2C(=O)c1c([H])c([H])c2c(c1[H])N([H])C(=O)C([H])([H])O2
5mwy_ligand.mol2,[H]C1=C2C([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]5(OC(=O)C([H])([H])C5([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])[C@@]4([H])O[C@@]34[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
5mxf_ligand.mol2,[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(C([H])([H])[H])O[C@@]([H])(OC([H])([H])[H])[C@@]1([H])O[H]
5my8_ligand.mol2,[H]C1=C(C(=O)N([H])c2c([H])c(C(F)(F)F)c([H])c([H])c2N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c3nc([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])OC(c2c([H])c([H])nc([H])c2[H])=C1[H]
5mz8_ligand.mol2,[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]
5n0d_ligand.mol2,[H]Oc1c([H])c2c(c([H])c1O[H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])N(C(=O)c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H])C([H])([H])C2([H])[H]
5n0e_ligand.mol2,[H]Oc1c([H])c2c(c([H])c1O[H])[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])N(C(=O)c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H])C([H])([H])C2([H])[H]
5n0f_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(SC([H])([H])[C@@]2([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]([H])(O[H])[C@]2([H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
5n17_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c(N([H])C(=O)[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c1N(C([H])([H])[H])C2=O
5n18_ligand.mol2,[H]Oc1c([H])c([H])c(C2=C(N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])N3C(=N2)C(C([H])([H])[H])=C([H])C([H])=C3[H])c([H])c1[H]
5n1r_ligand.mol2,[H]C1=NN(C([H])([H])c2c([H])c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c([H])c2[H])C([H])=C1[H]
5n1s_ligand.mol2,[H]C1=C(c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])N([H])c2c([H])c([H])c([H])c([H])c21
5n1z_ligand.mol2,[H]OC([H])([H])[C@@]1([H])N2C3=NC4=C(C#N)C([H])=NN4C(=C3[H])N([H])c3c([H])c(c4c(c3[H])C([H])([H])C([H])([H])C(=O)N4[H])OC([H])([H])C([H])=C([H])C([H])([H])O[C@]([H])(C2([H])[H])C1([H])[H]
5n24_ligand.mol2,[H]c1c([H])c(-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1C#N
5n25_ligand.mol2,[H]c1nc([H])c(-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H]
5n2t_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n2z_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n31_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n34_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n3v_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n3y_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])[P@@](=O)([O-])N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5n6s_ligand.mol2,[H]OC([H])([H])[C@]1([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=[N+2]#N)[C@]12[H]
5n84_ligand.mol2,[H]C1=C([H])N2C(=NC([H])=C2c2c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C3([H])[H])c([H])c2[H])C(N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=N1
5n93_ligand.mol2,[H]c1c([H])c(N([H])c2nc(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(C#N)c(N([H])[H])c2[H])c([H])c([H])c1C(=O)N([H])[H]
5n99_ligand.mol2,[H]C1=C(C([H])([H])[C@@]2([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)N([H])[H])C(=O)N3O[C@]3(C([H])([H])C(=O)N([H])[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)N([H])[H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)N2[H])c2c([H])c([H])c([H])c([H])c2N1[H]
5n9r_ligand.mol2,[H]OC1(C([H])([H])N2C(=O)C3=C(N=C2[H])C(Br)=C([H])S3)C([H])([H])C([H])([H])N(C(=O)C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])([H])C1([H])[H]
5nap_ligand.mol2,[H]C1=C(C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])C(=O)c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c21
5nau_ligand.mol2,[H]C1=C(C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c21
5nbw_ligand.mol2,[H]Oc1c([H])c([H])c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c([H])c4c([H])c([H])c1c2c43
5ndf_ligand.mol2,[H]OC1=C([H])C([H])([H])C(C2=C([H])C(=O)c3c(O[H])c([H])c(O[H])c([H])c3O2)=C([H])C1=O
5ne5_ligand.mol2,[H]OC([H])([H])[C@@]1([H])N2C(=O)C(=O)N([H])[C@]2([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
5nea_ligand.mol2,[H]C1=C(c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])OC(C([H])([H])[H])=N1
5neb_ligand.mol2,[H]C([H])([H])N1N=C(C(=O)[O-])[C@@]2([H])[C@]1([H])C([H])([H])[N+]([H])([H])[C@]2([H])C(=O)[O-]
5nee_ligand.mol2,[H]C1=C(C2=C([H])C([H])=C(S(=O)(=O)N([H])[H])S2)OC(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=N1
5ngz_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(C([H])([H])[N+]([H])([H])[H])S2
5nih_ligand.mol2,[H]C([H])([H])N1N=C(C(=O)[O-])[C@@]2([H])[C@]1([H])C([H])([H])[N+]([H])([H])[C@]2([H])C(=O)[O-]
5njz_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])c2[H])=N1
5nk2_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]3([H])F)c2[H])=N1
5nk3_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])[N+]([H])([H])C3([H])[H])c2[H])=N1
5nk4_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3(F)F)c2[H])=N1
5nk6_ligand.mol2,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])C3=NC([H])=C(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])S3)c2[H])C([H])([H])C1([H])[H]
5nk7_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]3([H])F)c2[H])=N1
5nk8_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+](=O)C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])c2[H])=N1
5nk9_ligand.mol2,[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])C3=NC([H])=C(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])S3)c2[H])C([H])([H])C1([H])[H]
5nka_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C3([H])[H])c2[H])=N1
5nkb_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])=N1
5nkc_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])[C@]([H])(C(=O)[O-])C3([H])[H])c2[H])=N1
5nkd_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C(=O)[O-])C3([H])[H])c2[H])=N1
5nkg_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])c([H])c(C([H])([H])C([H])([H])[H])c2[H])=N1
5nkh_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])c([H])c(-c3c([H])c([H])c([H])c([H])c3N([H])[H])c2[H])=N1
5nki_ligand.mol2,[H]C1=C(C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])SC(N([H])c2c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])=N1
5nlk_ligand.mol2,[H]C1=C([H])C([H])=C(C(=O)N([H])c2c([H])c(C(=O)N([H])c3c([H])c(C(=O)C([H])([H])[H])c([H])c([H])c3OC([H])([H])C([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])[H])c2[H])O1
5nn5_ligand.mol2,[H]OC([H])([H])[C@]1([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[N+]1([H])[H]
5nn6_ligand.mol2,[H]OC([H])([H])C([H])([H])[N@+]1([H])C([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])C([H])([H])O[H]
5nvv_ligand.mol2,[H]OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(O[H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c(C2=C(C([H])([H])[H])N=C([H])S2)c([H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
5nvw_ligand.mol2,[H]O[C@@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C3=C(C([H])([H])[H])N=C([H])S3)c([H])c2[H])C1([H])[H]
5nvx_ligand.mol2,[H]O[C@@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)C2(F)C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C3=C(C([H])([H])[H])N=C([H])S3)c([H])c2[H])C1([H])[H]
5nw0_ligand.mol2,[H]O[C@@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)C2(N([H])C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C3=C(C([H])([H])[H])N=C([H])S3)c([H])c2[H])C1([H])[H]
5nw1_ligand.mol2,[H]O[C@@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C3=C(C([H])([H])[H])N=C([H])S3)c([H])c2[H])C1([H])[H]
5nw2_ligand.mol2,[H]O[C@@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)C2([H])C([H])([H])OC2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C3=C(C([H])([H])[H])N=C([H])S3)c([H])c2[H])C1([H])[H]
5nw7_ligand.mol2,[H]O[C@@]([H])([C@]([H])(O[H])C(=O)N([H])[N+]([H])([H])[H])[C@]([H])(O[H])C([H])([H])O[P+](=O)(=O)[O-]
5nwe_ligand.mol2,[H]C1=C(C(=O)[O-])C([H])([H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]1([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
5nwi_ligand.mol2,[H]Oc1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C(=O)N([H])[H])C([H])([H])O[P+](=O)(=O)[O-])C([H])([H])O[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])[N+]([H])([H])[H])c([H])c1[H]
5nxg_ligand.mol2,[H]c1c([H])c([N+](=O)[O-])c([H])c(Cl)c1C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H]
5nxi_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1Br
5nxo_ligand.mol2,[H]c1c([H])c(C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1[N+](=O)[O-]
5nxp_ligand.mol2,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H]
5nxw_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])SC1=NN=C(N([H])[H])S1
5ny1_ligand.mol2,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2c1C(C([H])([H])[H])=C(C(=O)N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H])O2
5ny3_ligand.mol2,[H]c1c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1Cl
5nya_ligand.mol2,[H]c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H]
5nyh_ligand.mol2,[H]Oc1c(C(=O)N(c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c2c(c1[H])=NN([H])C=2C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5nz4_ligand.mol2,[H]C1=C(C(=O)[O-])C([H])([H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]1([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
5nze_ligand.mol2,[H]C1=C(C(=O)[O-])C([H])([H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]1([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
5nzf_ligand.mol2,[H]C1=C(C(=O)[O-])C([H])([H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]1([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
5nzn_ligand.mol2,[H]C1=C(C(=O)[O-])C([H])([H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]1([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
5o07_ligand.mol2,[H]C1=C([N+](=O)[O-])N(C([H])([H])C([H])([H])OS(=O)(=O)N([H])[H])C(C([H])([H])[H])=N1
5o1d_ligand.mol2,[H]Oc1c(I)c(N2C([H])=C([H])C([H])=C2[H])c(OC([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C(=O)[O-]
5o1f_ligand.mol2,[H]Oc1c(I)c(N2C([H])=C([H])C([H])=C2[H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C(=O)[O-]
5o1h_ligand.mol2,[H]Oc1c(I)c(N2C([H])=C([H])C([H])=C2[H])c(SC([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C(=O)[O-]
5o2d_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3N([H])S(=O)(=O)C([H])([H])[H])c1N2[H]
5o4f_ligand.mol2,[H]C([H])([H])N1N=C(C(=O)[O-])[C@@]2([H])[C@]1([H])C([H])([H])[N+]([H])([H])[C@]2([H])C(=O)[O-]
5o58_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=NC3=C2N([H])C(=[N+]([H])[H])N([H])C3=O)O[C@]1([H])C([H])([H])O[P@](=O)([O-])O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P+](=O)(=O)[O-]
5o5a_ligand.mol2,[H]C1=NN(c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1C([H])([H])N(C(=O)c1c([H])c([H])c2c(c1[H])N([H])C(=O)C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])[H]
5o87_ligand.mol2,[H]c1nc([H])c([C@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])[H])c([H])c1[H]
5o9o_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2N=NC(C([H])([H])OC([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])[C@]1([H])O[H]
5o9p_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2N=NC(C([H])([H])OC([H])([H])c3nc([H])c([H])c([H])c3[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])[C@]1([H])O[H]
5o9q_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2N=NC(C([H])([H])OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])[C@]1([H])O[H]
5o9r_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2N=NC(C([H])([H])OC([H])([H])C3=C([H])C([H])=C([H])S3)=C2[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])[C@]1([H])O[H]
5o9y_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2N=NC(C([H])([H])C([H])([H])C([H])([H])N3C([H])=C([H])C([H])=C([H])C3([H])[H])=C2[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])[C@]1([H])O[H]
